pvalue_asymptotic,pvalue_fedcspa
0.21820200029092912,0.5526383148824431
0.037878262941137365,0.21066164429508227
0.3834296181445306,0.7533497358041394
0.826084186111153,0.7594891134976774
0.15355606774339797,0.8239496363992933
0.11699908910812878,0.5994591511165526
0.2905931086530143,0.12680109191573305
0.10960909217783757,0.14431965216000175
0.36015452725129715,0.5880980933058727
0.3297177616609129,0.37591354268177113
0.4331282996347577,0.2457418007045125
0.9621146458035537,0.7381349840082239
0.8426099230632332,0.8166851190380043
0.9532286076941706,0.0195089199083542
0.21923866974623932,0.3473945466396821
0.5677380971346419,0.01247556625580221
0.3445018681690147,0.6355062773368239
0.02810245626859166,0.2630153541328749
0.6504386910231231,0.7580655403468751
0.4527464775709851,0.7167694137849939
0.12085984369680014,0.4543155609217895
0.6772547831904009,0.6546783948641915
0.8867817174006333,0.8172461866505075
0.5985708056328891,0.7149761573918918
0.7681943347918967,0.9607478200785101
0.018640379158302186,0.26165961383852687
0.084051075712459,0.47461380512920737
0.22196373067813038,0.8968355890129066
0.0460844546220596,0.8128490302788747
0.0869907566729186,0.8878089494700109
0.7336353189231924,0.352358251674181
0.03521722012681094,0.8968712078280369
0.31265658823633274,0.21354038502757214
0.08449842051234144,0.9774612709078841
0.03349483691634229,0.7293984325789028
0.5632137419721456,0.0876249549274418
0.8395508435726092,0.24795512389566127
0.6783919103286137,0.920034317039675
0.43362007169311967,0.15059191695727353
0.07763440474295223,0.47366976133214755
0.05197369998732511,0.12700989743427868
0.9895899498034508,0.3642349806635353
0.3422156315452574,0.28374002209009713
0.44467572008174877,0.003927263088087025
0.6860868831774589,0.7476331929301365
0.825702625928578,0.3410167993686464
0.5390953242608865,0.5073979704549242
0.013640913126673676,0.9566894895168244
0.5567852258642056,0.9840938616614086
0.3338113691259215,0.8696600825987205
0.16184268993284723,0.3160188217691858
0.5076506583130589,0.39806749795786356
0.004740099236909036,0.41198268933536203
0.007277158587970674,0.9650139198198369
0.6472051586896662,0.49811692580756306
0.3564758021117818,0.05820548172055469
0.5845600943366538,0.5726376613398304
0.6047896819249474,0.3400424623636057
0.9451830026411762,0.18925986571612016
0.2439631459039981,0.18538063125580304
0.3507156670277963,0.44676724825626757
0.9237843416442226,0.116863481228156
0.612663838125407,0.579138368389003
0.027784098269579907,0.08936630537787035
0.663125624266682,0.7391832837479752
0.790731912052225,0.6965016302334404
0.36479921807812354,0.941725050099654
0.001718926219797406,0.17441001939269216
0.6598668410251901,0.5523192070832919
0.1877333797711454,0.7510823467404737
0.11638734851109395,0.7482173578921277
0.6656443510521439,0.07821046917656206
0.14168862755019895,0.13879021494328211
0.5026886940960599,0.4118798664207016
0.22296162186393603,0.3488401649194459
0.22184934786195987,0.49293373061953794
0.3162956584143949,0.5788364518090106
0.8676700717776031,0.06601962678128785
0.06683908990510273,0.8627286553613169
0.559777754773546,0.5508690887177505
0.7337050576689534,0.6283257312978663
0.9394650704499915,0.4684148292876618
0.2616709169465622,0.5101801701632034
0.18308997113707226,0.44716652774753585
0.9752217271883649,0.8472143473559138
0.3408046373662459,0.45304676211224315
0.6802899187421177,0.7368381421689972
0.21136125249909946,0.7992178008473233
0.7502068324968557,0.9289181911607025
0.17181812208993813,0.20555261659011495
0.48025500704623963,0.5415037916428037
0.015914641781916365,0.3383263736197235
0.8009821473145956,0.23918805520704606
0.5348875981942404,0.28620949023156206
0.8347137497673852,0.496880452924088
0.020665583490554005,0.5827815115631599
0.04295936711966178,0.5952970633842859
0.6392299340775591,0.324988499275882
0.19826631860951663,0.47186201080589707
0.07814211609082532,0.12486941041567505
0.2966511110298175,0.10179785160220425
0.3225751601112081,0.8140728208485761
0.660131931215665,0.8512084149503532
0.8636486821837535,0.3345830700800018
0.032952609092261435,0.6741718014459364
0.03142468207592608,0.9795912839129397
0.2222383378180907,0.08941094664710961
0.5373692713167837,0.7534575108253059
0.5250029361615604,0.054261534954143174
0.1434601267746784,0.24901822427810683
0.03300335606785054,0.20555172952970843
0.037941914515133617,0.7807741894305826
0.10327672034892865,0.745642022251976
0.21417410063404588,0.44473565582859514
0.8764833337973233,0.812410926636922
0.767634690795181,0.6697094993696499
0.03231105813362198,0.6527265155661045
0.24690764468123602,0.8258812991970276
0.986236191024159,0.7767727154766807
0.8517217822344949,0.1810190564395522
0.19519746711446462,0.8177059655136696
0.9924172397124761,0.9687417947213448
0.7687620969184805,0.3356247923893701
0.30314417268116506,0.016541247467985878
0.17102031472362567,0.6424155178492518
0.2053247877254761,0.8702823151269589
0.683229265871655,0.39480695456026005
0.15441277065005046,0.07389874754345363
0.666153177540885,0.1852518139545271
0.5540765840801235,0.3424432181738543
0.12764065735706254,0.6595082397204669
0.20738864759404088,0.4237180808490519
0.05854649136425327,0.9001016921148934
0.20034389135057176,0.2865739767130425
0.2836351759388332,0.24160122511232285
0.8628317277190588,0.025005930771739196
0.5027689990395796,0.7176262209570249
0.629871013025515,0.9797167788743976
0.6573423566060095,0.41992647464685096
0.004433951485847857,0.2593557219585566
0.4728007410343054,0.17927237278110708
0.03546947481108415,0.7890840370796535
0.2240241145669369,0.7161795974151063
0.09294588108470868,0.4536103672956544
0.3507600222689907,0.6430632643615642
0.275206417452773,0.11454926065305433
0.36151919159394713,0.4935169828870289
0.7219334325761511,0.17066261485080256
0.14622003472992431,0.384475579091143
0.6099574657348753,0.1956314623217831
0.9637486820569369,0.640873886748975
0.21109369763707322,0.14108999795383687
0.7464696230439877,0.7025116619172894
0.014528766171908344,0.41942803479589474
0.00988888757766366,0.7672916592808401
0.024840874258342506,0.4916951050537936
0.4998580630568569,0.6562058027460684
0.9769048974711708,0.7108985338230825
0.019191550287710052,0.02347373356629102
0.4323986066526964,0.8254011461712569
0.006089051087975375,0.18217392039381589
0.0069389610922299646,0.01046119016471852
0.056355213333325146,0.9781302829867651
0.5926423970594926,0.2669190888756493
0.4821799481718936,0.7256196934989882
0.0574356562944061,0.955554669431977
0.5645539395619358,0.5671006118213855
0.7568592876130437,0.049272112966439734
0.2950514626811372,0.9870660361771535
0.016132164478846113,0.3771546462174918
0.16758939030004966,0.4650834394260018
0.28190969081976647,0.10297619206700226
0.8578360376858767,0.9079964004390432
0.2388794916435197,0.2840411982224254
0.0009919333685165254,0.28543102735453624
0.7974143246792674,0.29627519516532647
0.3342911405268209,0.04335185747217091
0.042941654496345925,0.14877648482340283
0.1319870625042665,0.9539281401737969
0.16677467352725794,0.49627958845059555
0.1622801146195657,0.5722600015694541
0.5126107398922846,0.664709766557476
0.59372256774061,0.5166976430714746
0.08323712964853837,0.5866622779244323
0.08274494959843783,0.536416657656762
0.04846443393141249,0.014074943267818264
0.02555495768113238,0.9029477957546118
0.34159144701299077,0.060240416457647446
0.351946337135052,0.4868398947383847
0.09058878146744874,0.34121962805525013
0.20709480149259293,0.14222612401111281
0.16270346424363197,0.611578516497112
0.09227987387596036,0.5384044044577689
0.036480215205488394,0.5601791510635459
0.5386315025031961,0.5965867038613268
0.493414748832356,0.057435954241079244
0.8623931181154425,0.14338098011018072
0.2738647137637719,0.8807760156370208
0.9465739737741549,0.8817292985353481
0.3906628284793299,0.5410589657920578
0.3093005322316571,0.8920288480807776
0.6026335427427245,0.3458603126585176
0.26172817986224195,0.8431274337720682
0.9546002684890478,0.4436060823097071
0.944504102082337,0.9920609315471269
0.07471853780027186,0.6578774865439397
0.5117712473436496,0.28829732107681555
0.8155981064527908,0.48292381045726446
0.33022521671144467,0.014817570386088486
0.11030876280662784,0.10233257415121934
0.6944209090398379,0.6130431998622695
0.23158010764148224,0.9500801881054093
0.8747505285674043,0.12806505617947644
0.9234878426433819,0.06967382364811102
0.3208237375283034,0.15105382643551732
0.311341261655701,0.8601923134263574
0.21831721213146663,0.0011245683775453347
0.1433536185261826,0.7195616461433113
0.003752490548990424,0.2424628346823493
0.3364059449260485,0.07244117318355607
0.5570893877897514,0.744043453077875
0.09269127148336628,0.07224738554160223
0.6226459637845628,0.6654153200109588
0.4202207347180312,0.016215691508350644
0.8846548121088902,0.6953908682097348
0.9622159104978222,0.034265502612868155
0.007218775889062224,0.9412611701270969
0.06642701431311254,0.2569422527867788
0.1676353659456397,0.4336676054421458
0.45439452218534604,0.48927163261088025
0.7516685544800998,0.7571102120682097
0.7747761637144062,0.2605184095264319
0.6492035444156408,0.7922383436453648
0.30264766481441197,0.4125791943568449
0.15247205712892584,0.7252633319276188
0.19807975535960654,0.032500584755399776
0.611024396328268,0.9685511653855976
0.009588841044235647,0.7826385159591499
0.13418630520388483,0.7369539121779932
0.2974986110053306,0.5554335140697838
0.24194479273232308,0.7472103672778555
0.442171793961297,0.4754028797493487
0.6524688121420354,0.10379832972787023
0.5168403804685202,0.2542298398162877
0.11916183263554911,0.3851389679176865
0.9784876441326681,0.902544342334199
0.8310456196342992,0.27183532289582946
0.931795820113596,0.818550146095039
0.9395331482611606,0.18307722040527513
0.05495148629171089,0.7286705798006629
0.16132070842638768,0.5523259897008043
0.3812969192988209,0.6220982611155184
0.8568988651526778,0.11608365835457997
0.3624832731828639,0.861717444458218
0.3820608086327845,0.3996036413674766
0.7517946461894278,0.8448930000986519
0.42598604266210566,0.2612971824780007
0.4664964251401939,0.07500719505877962
0.23809544664762014,0.5340536868046892
0.22043072538177202,0.4787522912438159
0.9328195678820843,0.05583158922628663
0.4945653381194084,0.4450180773592314
0.22885023336038474,0.4792603376916761
0.35023210788439557,0.3867862180330513
0.05436557272574793,0.2764925296016222
0.19939606694794648,0.883077848702062
0.7658420717478693,0.15060634229353803
0.8960369263749621,0.5331213636356686
0.21382631178874306,0.9207109986359971
0.9604977791079905,0.18325135478424662
0.26659594891756877,0.5942582396170502
0.014612423563720752,0.8901673327320735
0.2766025423488198,0.3312207353443737
0.47857083747983636,0.09695632860363712
0.21304737146257086,0.09019657544939848
0.3987446822282798,0.030859346936614025
0.3062904203964407,0.10806775099997226
0.01416203170029956,0.9976452409765167
0.4809984212889675,0.590806137353337
0.007645501890395501,0.15298618158391342
0.02911900353061396,0.6054907371197742
0.7211959585812702,0.36342349871038654
0.8977835880783258,0.3586422013107226
0.8527080921713636,0.6067811219980486
0.9727921553718303,0.07553254457771373
0.8617349678516044,0.463204199487723
0.17847400674081906,0.5027844216069697
0.8951406337053537,0.0013648977231396418
0.5620099175026375,0.4731916269770451
0.061097211011100286,0.8056149001753767
0.9652959847044809,0.4531205428202277
0.07991467633552202,0.15718867497064298
0.6085810370861595,0.19205891530220587
0.8280968360005884,0.18099087802268427
0.16700473516935044,0.25815600008746403
0.2260274640721801,0.724224472881579
0.042889693737453834,0.11312948776037675
0.13636224499031738,0.08518009046385942
0.08711782998687255,0.7886386051103866
0.6083525011075437,0.8574739176266899
0.746022182429201,0.0168279618900424
0.12453921982531178,0.10751211850971026
0.08489723322197883,0.08536240876893296
0.0009251937941461884,0.09141457917041232
0.45017493323799923,0.42391479800289705
0.4976462140661172,0.31868464284848014
0.10572311183266321,0.42017616257423657
0.5352076340252132,0.9438195018092362
0.01822051928744529,0.22194776382452586
0.05327656445656182,0.4610469637688606
0.4314803043279864,0.31738880326365504
0.12434726855659782,0.46380788446698473
0.12160836991481724,0.47492768133005125
0.8493734846030893,0.8127463553417485
0.030419588446027074,0.698101291810225
0.34799706448362205,0.8267215630758404
0.07229510643401016,0.7870093541566627
0.5606810131163248,0.018832162460995134
0.03376988763948703,0.832928574989084
0.47736079942498516,0.7081615681772313
0.9837876481715653,0.37443349378463076
0.029104544592236454,0.35477439954505263
0.8662442071070329,0.8319974738704986
0.5615915626933564,0.17616060639514203
0.011159561947868865,0.18417527472090825
0.010977316077616494,0.742297557818957
0.27859506354524965,0.6875126933931467
0.22338799743390447,0.046959595643310974
0.4096213857015845,0.14638796741322133
0.5942030588510346,0.26811962059850747
0.5500591275895391,0.9099249348685277
0.1874045987184439,0.5510594672394191
0.12322333843249683,0.4060273851220163
0.09515071942314025,0.795898825077427
0.09649669231307348,0.5199203922323414
0.8663594217935757,0.36394788594990035
0.3594880313517176,0.6464710961764925
0.9149164222579637,0.188195347362996
0.302343354032983,0.13279684038001352
0.4173488181518073,0.650455021456393
0.03763096627726153,0.13443881732571822
0.5229405831045151,0.8866751176982431
0.8296436843504693,0.13528969367074653
0.7933732542138119,0.833321317592847
0.11646717321992772,0.9091681615977942
0.23589735155293592,0.3232741222018489
0.8522178704363831,0.49539769510446335
0.8765309340872361,0.07256619416706353
0.16352118789325312,0.6087114418160505
0.8928656705927844,0.6891225357154971
0.07518686124989098,0.4657622903779136
0.1592150253485981,0.5119246538713311
0.880493154293559,0.6284668897387652
0.8754818997407319,0.27208041428528695
0.0015442949079079807,0.20849889010783426
0.49497086643695265,0.12136715263712532
0.49928265999287286,0.01892476906124129
0.0809953847017328,0.7109489091863879
0.012115776811672248,0.25031847181279143
0.0016563135330253495,0.5761244017155207
0.12247493953202361,0.2884041603047784
0.4926129525291749,0.49122573151806387
0.8774011403602301,0.003747130928677059
0.10520296331497628,0.23792424820595998
0.2934521717245394,0.03503083240033595
0.43690054833924147,0.1378226175288165
0.028657029354806393,0.07690174206355448
0.8379303370580925,0.1568145492206845
0.3614044223937761,0.5086001133960016
0.9830179641806377,0.7268199621177438
0.38730934879394163,0.6012176977504189
0.9167452562268881,0.9777628049399933
0.8271770714349576,0.4419513910877564
0.8289964981751563,0.46132812531202755
0.20776397490591456,0.44066748102072767
0.12797804203310267,0.01802588559613306
0.26892287089149053,0.06948416183060063
0.007357167185151794,0.8236299500723921
0.49425936615145594,0.6027278076320022
0.6036843988120233,0.5451312442104297
0.0476318412644035,0.6115050001609863
0.6841192040630099,0.17167700377076828
0.0070529792739311,0.4419059409258034
0.9818237999252756,0.3930761733386275
0.005227665935727762,0.12134028254661385
0.9359637817846216,0.1647247253043592
0.03591566083185666,0.8555694466240684
0.3245827149835879,0.2524325129917527
0.0005900856206255402,0.5331929402963475
0.8913732178775151,0.6811548930213813
0.2979991944703481,0.945119015901351
0.005378408147881156,0.47961929411311266
0.32933958088900606,0.6168678636361161
0.225611127720652,0.7271142609989385
0.16782192077215505,0.2711712976232489
0.4028497426770285,0.19905280747650514
0.22729392858250652,0.7343021662593666
0.2680079076610496,0.9457443404637431
0.03107507729485135,0.12521500979904931
0.9326109133422412,0.9890497568588226
0.6097147288350767,0.04768928482293186
0.011042608279997371,0.33735344077653856
0.03635172057063748,0.6523200284230833
0.40161438463194976,0.7324965568216278
0.23412513464753137,0.9900982420215111
0.614276497927187,0.7442744311114338
0.7315379046551229,0.8495883433262427
0.39274768421153883,0.3527850685027164
0.5199980060542362,0.8184083177017486
0.268644708398621,0.4372182657273378
0.885694295682419,0.37490960770072496
0.004097246223306183,0.6775517104979931
0.0016192400199006797,0.9614969048435984
0.16582938458726412,0.9590979316910512
0.31596695248174816,0.971056420209854
0.5737457343428715,0.2280742827854082
0.08035019569801624,0.6563810194680735
0.17701967834931992,0.1737359509638499
0.7662778234878189,0.5370414768754977
0.026583843418870906,0.5149768632525051
0.07475854438791847,0.4533117798150865
0.011247518105101747,0.2532898128127573
0.14364561691214817,0.7036509786259928
0.24036275216884706,0.8670985097355103
0.4437234549158798,0.40931680270791243
0.01744804724509764,0.646893003974541
0.04901697706960574,0.5258680704205253
0.9329446468967785,0.31814440607720457
0.9607114019114571,0.4725489899728898
0.49237156092831097,0.34467620900497775
0.08245755651627887,0.4213584916681002
0.0014352543439145268,0.22742839290516698
0.7830848176577285,0.2601866700751851
0.2585706809013232,0.4315486868622151
0.48713667442474323,0.28661561130712115
0.005218408380331535,0.10281925164702665
0.06273286467621411,0.5364817399100013
0.06500539128338317,0.5567941879547607
0.38727379452325755,0.20403550411965257
0.44764605953835424,0.38252561394120543
0.6193508669400033,0.9221759647789637
0.9166400206744626,0.08635159962422062
0.04975525414471342,0.9661911939763467
0.08092955784821687,0.21917379071430645
4.7438173573418815e-06,0.20923129098264828
0.00019503917910076085,0.034528459202696135
0.2964201548769048,0.9406160172414164
0.1110333541122489,0.36813338194878187
0.012981142853570729,0.5410890754091267
0.058299718036336066,0.6430292961956284
0.6529670131238018,0.9011109502495418
0.4072857542098909,0.4026313098559024
0.8126583296753807,0.48807228972277733
0.009849489232978672,0.885611192185712
0.24714710474028212,0.35246160406323734
0.6774594447769948,0.22920120265158528
0.1881070038298528,0.20115024534469217
0.23598060675155466,0.07475076273142767
0.5142063199191891,0.5602289686679035
0.8345950163904176,0.03455949801440331
0.18821658614795422,0.11011467202877803
0.3322340341463281,0.6791871257788646
0.10864054252028808,0.8262563135381097
0.3323838541836577,0.5332414900859305
0.056832032090181166,0.5681358762296211
0.2999524915002712,0.38942031018532813
0.29093020920939555,0.3816866582648976
0.04332012528182432,0.217650104687354
0.46071715497135196,0.45637618185313233
0.8058707306998445,0.8853194353749029
0.9571381580713466,0.11655637860471678
0.12116692010916363,0.6651153389268644
0.23396156000750074,0.02012390965096307
0.16097631740242727,0.8711465238038253
0.698219161713334,0.030388461575528956
0.8025839435913305,0.9003555923001758
0.9782625250973191,0.7490253623588418
0.5233363566572009,0.9488831021908846
0.2626071568970932,0.2609882482438224
0.473798666688747,0.12380780163748938
0.42190321303775496,0.5346112271846747
0.029670788051814303,0.0549021219139958
0.5261578997583506,0.3747258407810952
0.33881957442908417,0.33497522189923573
0.10062972311264333,0.12825405361374084
0.46878070635667024,0.6788699872033336
0.23232089079001897,0.6181006860033875
0.051062190604847776,0.07424802934136186
0.011341512376258018,0.07859136489866098
0.7877119363453234,0.01616309990409776
0.0198908760057821,0.07782805876444135
0.3619481999365266,0.8608193856738785
0.6388387642718598,0.14818755425384583
0.39777034969223224,0.5598452263356577
0.0028215196777293164,0.00575567410230635
0.36141191259915056,0.49504312799343403
0.5499521260163619,0.41157016910086447
0.22196636647852389,0.4360500822310052
0.6623622272782985,0.652436002443346
0.8883913199279941,0.9177924862026224
0.813049870840336,0.08324076557501388
0.8142175924569971,0.16776383892559366
0.7810314568200978,0.8476393194579851
0.7991631997224636,0.19214607371044695
0.2152132081075013,0.3391209196930031
0.7399893124290067,0.560570173728851
0.5292951973790636,0.7244345698311515
0.033158334117352785,0.11525649802277606
0.3815277420816523,0.2657868557676606
0.19167891482141183,0.4177602283506409
0.752997948463646,0.35538516321662555
0.7259120088072677,0.9002963477951946
0.9393277500608732,0.49335233472944334
0.7576217593510871,0.7891256359081202
0.6127353423541311,0.7733324134342264
0.7466059625782113,0.3039422874492507
0.869941890763081,0.0696549656883023
0.8246185854312347,0.5661948761099043
0.39595923495947866,0.774014169226327
0.7070610192555709,0.3163604114876783
0.5068847223845993,0.1049434874569292
0.3499350276308441,0.21924810654922153
0.17227105334900458,0.10712304888058452
0.9416151861399616,0.4291393709346542
0.08983852688877673,0.21584161440617708
0.22698064361591266,0.8470566040199963
0.8799034041338945,0.6244117986828017
0.04495011104157728,0.5810530186324496
0.022258299702927507,0.4549364466075764
0.9097965814383707,0.05443398341648952
0.6149186694650687,0.10216023380344595
0.08531518898683597,0.8530602554880101
0.12630750109186425,0.8116663745408341
0.7364091178155163,0.6145481698221303
0.7030350386737816,0.685304227029758
0.49948502314509385,0.3501796697051273
0.37009563010228624,0.07701061624911663
0.23586333018568373,0.02716956309852332
0.5013409630028771,0.3115527577266692
0.3940266770090984,0.13489529867747344
0.12690158545751937,0.44071676094774515
0.9454829456043411,0.7733933776439593
0.6463559421998801,0.44124138852700723
0.15347189664939695,0.4103054901604098
0.033923403586949744,0.2248711178133907
0.34124019403902933,0.7609843448929536
0.320044812628279,0.6033288779667686
0.8436293768286036,0.6078300872211203
0.4107728600809817,0.029438284787979614
0.3195280554345331,0.5243600055049494
0.6593246635371793,0.21276462947560837
0.6246824003654201,0.21686078366912867
0.491399676507236,0.7121348527126262
0.970044782402172,0.3933087185049449
0.5581725461639565,0.0844246772741847
0.7002377187075823,0.49203419375823454
0.5514942616395981,0.041056054458798716
0.8258479065454674,0.7668072522290404
0.03622086844330981,0.9187344373401862
0.2590852241024297,0.08693121802379769
0.18178157739406212,0.1261911409268118
0.09680433055453193,0.004537410035758697
0.355206974452722,0.28613407045393224
0.8724951865436539,0.048043560957733863
0.31493546160483393,0.14520830478875074
0.2655679372619679,0.12916049388126027
0.12843594605423067,0.3960664479998849
0.4284625365415195,0.5885798627525317
0.8148697454124105,0.04982435557910278
0.6061406219603817,0.5366419351498818
0.5083057012860801,0.4268331749391825
0.21069642671404992,0.5221101810927771
0.28120465031132313,0.40044020173827527
0.5166910633432564,0.4968759524751812
0.0015659013813720689,0.9473640980843406
0.24752355922867933,0.09525221569983779
0.6661823859630556,0.5238944231956585
0.8512797215560032,0.37608975190848737
0.7797106116191145,0.8480066408598989
0.6547771867675892,0.996273999124986
0.7689361733765808,0.7337667964076436
0.7336394246191643,0.2615014663702105
0.6044666546469204,0.8914441023690318
0.7515604375301644,0.07170279288329019
0.03316941130370928,0.7662013049100589
0.8820967202078249,0.7774061654493246
0.3278764149889429,0.802261415100177
0.4527304631202159,0.9846309129886449
0.002339160326065686,0.19685015269279518
0.8367407291496978,0.10150069707533883
0.46725179519328336,0.3507879186433409
0.005334343291456471,0.7950491222753753
0.049322935008756105,0.6911158728148789
0.07823841191634755,0.4912824385475388
0.6392800707143912,0.033529511347036856
0.7549533655081109,0.7315626119558254
0.19074088442694098,0.23527677116988818
0.018768456905597766,0.529026353232364
0.2950897791453808,0.677758065187974
0.2803850779671904,0.5119559626020541
0.6109668685645869,0.921957650003633
0.11066909705681617,0.17149762998085502
0.7329945786614345,0.7358933699866719
0.5561975624607455,0.2412956512476902
0.4355190132932293,0.9250791703093413
0.34551215898339155,0.03292200957319435
0.6594040045418301,0.7898634487249049
0.8327890516377642,0.09463600971483338
0.2429743282840443,0.1614178864588791
0.5999883427799506,0.022790381132094785
0.2709883081371025,0.4892576305677565
0.7776356900773027,0.23937741847017907
0.3737448001400478,0.6008075958758939
0.3195565989968387,0.7991780414004935
0.9232806967851886,0.5252615182049097
0.5403298989012548,0.8192687710151332
0.8053132150272644,0.012011963025935315
0.9064599885427312,0.8946537695143012
0.0010059710680689134,0.37581996250805894
0.5578333407077423,0.33850562930818606
0.08290118516229432,0.4275864320567898
0.6435000003255168,0.30307182912166725
0.1797457320397888,0.8729709434453317
0.11740810526417995,0.41037049227674754
0.2571309241653285,0.6890584054234992
0.38412588059358227,0.04514009690830083
0.45106820502567324,0.20610608086861373
0.5254159982399713,0.01918731988620591
0.01870743814709446,0.9587667884623968
0.06971006223510345,0.6912699167561552
0.006540350091577291,0.7872716639076743
0.8194738321799324,0.9877368203445828
0.1396205287767235,0.7369377312290081
0.015310890630355038,0.2867403485918934
0.7408673277774824,0.7489688054547134
0.9019326075228358,0.4572842979507191
0.1317182997285177,0.09013947134868909
0.2775814941495536,0.2720641709764032
0.0629058753415466,0.5757364406291282
0.7978478454125042,0.5989612821675739
0.09263621097268673,0.5121424011355704
0.7133595845071405,0.8070784717813897
0.7648520990301336,0.3310001512744204
0.7640156659620421,0.6076983051896674
0.07984604596383874,0.12192903344183866
0.1937240687290011,0.2113710656191874
0.32937316379464504,0.35443945663772297
0.5134040599976258,0.607646367289718
0.0430323121152271,0.7716689416087753
0.47356356776358804,0.19272978207726052
0.07854182494209737,0.4804841357940424
0.42003706496963333,0.7557635265731596
0.49180186907638906,0.7875385697633974
0.39386715765472863,0.8196448239857028
0.583933651445874,0.19177407662594706
0.12679724435827627,0.7512210623996922
0.35067190945628385,0.4392466192017754
0.6727619029899986,0.5164804827550391
0.03182478868947361,0.385493085423423
0.48359978078582966,0.09960786248854969
0.3083796660160942,0.10803007471096267
0.028603007393536144,0.5169676636510516
0.23033996428702494,0.9831101711911229
0.8298818615644462,0.5425422596393759
0.01475866330506423,0.3587658713051415
0.22715665408747424,0.40758545972489174
0.5424065462808262,0.31379619567883416
0.7985439829126285,0.8318875647289723
0.0934805305744558,0.31855243172954356
0.23418046068339574,0.8010284249283571
0.3186631191378097,0.21713592658057462
0.03456357158872964,0.6341007700359799
0.09719995596565298,0.25633624710465613
0.7813461760303535,0.9474757043613172
0.5710127004559581,0.5619100745063098
0.6514827058975187,0.2610647940189681
0.12956765616971175,0.7534899414665374
0.950125393645587,0.17468670798352967
0.28207837120521106,0.33420587885193365
0.11577338527715043,0.37748074485670585
0.043261117934100715,0.618855536301267
0.5336517051769836,0.48455846733504965
0.07556878746172181,0.36763876889898545
0.8387305102330189,0.49485620494616306
0.06016792139901317,0.2676157953928425
0.8149981417606904,0.5350000282783209
0.46791344496987497,0.7799012417412353
0.09126316298889636,0.7673704038236121
0.7837754739774745,0.9936177101126181
0.6766578443085111,0.6744562620747515
0.1463777534270176,0.21867433846084375
0.1481330743812693,0.17574236385938485
0.2149679540043869,0.7796922252783094
